experiment_name,dataset_name,subset_name,selected_defects,run,model_name,image_AUROC,image_F1Score
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,1,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,1,CFA,0.19903846085071564,0.11034482717514038
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,1,STFPM,0.7884615063667297,0.21276596188545227
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,2,Patchcore,0.42403846979141235,0.0
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,2,PaDiM,0.8971153497695923,0.3636363744735718
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,2,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,2,CFA,0.24423076212406158,0.03076923079788685
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,2,STFPM,0.6740384101867676,0.1428571492433548
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,3,Patchcore,0.759615421295166,0.2222222238779068
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,3,PaDiM,0.8711538314819336,0.32258063554763794
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,3,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,3,CFA,0.33365383744239807,0.10958904027938843
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,3,STFPM,0.7528846263885498,0.19672131538391113
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,4,Patchcore,0.3394230604171753,0.10958904027938843
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,4,PaDiM,0.9038462042808533,0.1666666716337204
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,4,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,4,CFA,0.2221153825521469,0.11034482717514038
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,4,STFPM,0.8125,0.1818181872367859
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,5,Patchcore,0.7461538314819336,0.4000000059604645
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,5,PaDiM,0.9528845548629761,0.625
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,5,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,5,CFA,0.1865384578704834,0.1111111119389534
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,5,STFPM,0.8259615302085876,0.23999999463558197
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,6,Patchcore,0.7721154689788818,0.22727273404598236
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,6,PaDiM,0.9048076868057251,0.3199999928474426
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,6,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,6,CFA,0.14711537957191467,0.0979020968079567
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,6,STFPM,0.7298076748847961,0.11764705926179886
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,7,Patchcore,0.7105768918991089,0.125
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,7,PaDiM,0.9057692289352417,0.380952388048172
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,7,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,7,CFA,0.1605769395828247,0.1111111119389534
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,7,STFPM,0.8057692050933838,0.13793103396892548
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,8,Patchcore,0.42307692766189575,0.1111111119389534
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,8,PaDiM,0.8894230723381042,0.42105263471603394
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,8,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,8,CFA,0.3480769395828247,0.10000000149011612
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,8,STFPM,0.5134615302085876,0.13333334028720856
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,9,Patchcore,0.5423076152801514,0.125
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,9,PaDiM,0.9249999523162842,0.4000000059604645
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,9,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,9,CFA,0.20384614169597626,0.1111111119389534
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,9,STFPM,0.759615421295166,0.2083333283662796
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,10,Patchcore,0.7605769634246826,0.17142857611179352
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,10,PaDiM,0.9153845310211182,0.46666666865348816
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,10,DFM,0.995192289352417,0.7777777910232544
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,10,CFA,0.17500001192092896,0.0979020968079567
md_public_building_partial,Manufacturing_defects,public,Building_partially_erased,10,STFPM,0.6634615063667297,0.13333334028720856
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,1,Patchcore,0.9551648497581482,0.885496199131012
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,1,PaDiM,0.989230751991272,0.936170220375061
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,1,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,1,CFA,0.9807692170143127,0.8970588445663452
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,1,STFPM,0.6784614324569702,0.5388600826263428
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,2,Patchcore,0.9614285230636597,0.8759124279022217
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,2,PaDiM,0.9803296327590942,0.884353756904602
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,2,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,2,CFA,0.9783516526222229,0.9064748287200928
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,2,STFPM,0.8200549483299255,0.6835442781448364
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,3,Patchcore,0.9528571367263794,0.8714285492897034
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,3,PaDiM,0.9738460779190063,0.8767123222351074
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,3,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,3,CFA,0.9865933656692505,0.9051094651222229
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,3,STFPM,0.7790110111236572,0.607594907283783
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,4,Patchcore,0.9599999785423279,0.8840579986572266
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,4,PaDiM,0.9872527122497559,0.9104477763175964
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,4,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,4,CFA,0.9751648902893066,0.8702290058135986
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,4,STFPM,0.7614285945892334,0.6358974575996399
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,5,Patchcore,0.9650548696517944,0.9007633328437805
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,5,PaDiM,0.990109920501709,0.9241379499435425
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,5,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,5,CFA,0.977142870426178,0.8905109763145447
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,5,STFPM,0.6993406414985657,0.5333333611488342
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,6,Patchcore,0.9199999570846558,0.800000011920929
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,6,PaDiM,0.9791208505630493,0.8904109597206116
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,6,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,6,CFA,0.978131890296936,0.8985507488250732
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,6,STFPM,0.5794505476951599,0.48730963468551636
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,7,Patchcore,0.9291208386421204,0.7808219194412231
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,7,PaDiM,0.9848352074623108,0.8933333158493042
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,7,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,7,CFA,0.9821977615356445,0.89552241563797
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,7,STFPM,0.8713186979293823,0.7384615540504456
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,8,Patchcore,0.9561537504196167,0.8920863270759583
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,8,PaDiM,0.9820879697799683,0.8936170339584351
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,8,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,8,CFA,0.9805493950843811,0.9078013896942139
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,8,STFPM,0.6720879673957825,0.6161616444587708
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,9,Patchcore,0.9568131566047668,0.8823529481887817
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,9,PaDiM,0.9847251772880554,0.8999999761581421
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,9,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,9,CFA,0.9792307615280151,0.9051094651222229
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,9,STFPM,0.8363736271858215,0.6891891956329346
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,10,Patchcore,0.9654945135116577,0.875
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,10,PaDiM,0.991098940372467,0.9090909361839294
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,10,DFM,0.9963736534118652,0.9436619877815247
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,10,CFA,0.9793405532836914,0.9078013896942139
md_public_different_pressures,Manufacturing_defects,public,Different_pressures,10,STFPM,0.8195604681968689,0.6478873491287231
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,1,Patchcore,0.7087912559509277,0.0
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,1,PaDiM,0.8901098966598511,0.2857142984867096
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,1,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,1,CFA,0.5274725556373596,0.11764705926179886
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,1,STFPM,0.7362637519836426,0.1818181872367859
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,2,Patchcore,0.5802198052406311,0.1666666716337204
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,2,PaDiM,0.8428571224212646,0.2857142984867096
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,2,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,2,CFA,0.47692304849624634,0.1428571492433548
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,2,STFPM,0.7395604252815247,0.23529411852359772
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,3,Patchcore,0.7560439109802246,0.23999999463558197
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,3,PaDiM,0.7725274562835693,0.1818181872367859
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,3,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,3,CFA,0.5131868124008179,0.1538461595773697
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,3,STFPM,0.720879077911377,0.3076923191547394
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,4,Patchcore,0.5549449920654297,0.10256410390138626
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,4,PaDiM,0.8296703100204468,0.2666666805744171
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,4,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,4,CFA,0.504395604133606,0.08955223858356476
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,4,STFPM,0.6670329570770264,0.1818181872367859
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,5,Patchcore,0.7626373171806335,0.20000000298023224
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,5,PaDiM,0.7230768799781799,0.17391304671764374
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,5,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,5,CFA,0.5087912082672119,0.21052631735801697
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,5,STFPM,0.7670329809188843,0.1818181872367859
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,6,Patchcore,0.5648351907730103,0.10810811072587967
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,6,PaDiM,0.889011025428772,0.4000000059604645
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,6,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,6,CFA,0.48351651430130005,0.1818181872367859
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,6,STFPM,0.7340659499168396,0.13333334028720856
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,7,Patchcore,0.32967036962509155,0.0
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,7,PaDiM,0.8516483306884766,0.4615384638309479
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,7,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,7,CFA,0.5087912082672119,0.10256410390138626
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,7,STFPM,0.6131868362426758,0.0
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,8,Patchcore,0.5648351907730103,0.1538461595773697
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,8,PaDiM,0.7681317925453186,0.13333334028720856
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,8,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,8,CFA,0.42637360095977783,0.0
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,8,STFPM,0.7593406438827515,0.1599999964237213
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,9,Patchcore,0.8131868243217468,0.2222222238779068
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,9,PaDiM,0.8769230842590332,0.5714285969734192
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,9,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,9,CFA,0.48351648449897766,0.10256410390138626
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,9,STFPM,0.7428570985794067,0.1538461595773697
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,10,Patchcore,0.5615384578704834,0.11764705926179886
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,10,PaDiM,0.7153845429420471,0.20000000298023224
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,10,DFM,0.9791209101676941,0.5454545617103577
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,10,CFA,0.4615384638309479,0.13793103396892548
md_public_star_partial,Manufacturing_defects,public,Star_partially_erased,10,STFPM,0.7956043481826782,0.1764705926179886
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",1,Patchcore,0.731070876121521,0.6842105388641357
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",1,PaDiM,0.9633484482765198,0.8792270421981812
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",1,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",1,CFA,0.8480391502380371,0.7804877758026123
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",1,STFPM,0.7918552160263062,0.7075812220573425
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",2,Patchcore,0.9175716638565063,0.8198198080062866
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",2,PaDiM,0.975791871547699,0.9170731902122498
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",2,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",2,CFA,0.85113126039505,0.7853403091430664
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",2,STFPM,0.7927224636077881,0.7124463319778442
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",3,Patchcore,0.900829553604126,0.8082901835441589
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",3,PaDiM,0.9539215564727783,0.8530805706977844
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",3,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",3,CFA,0.8412519097328186,0.7628865838050842
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",3,STFPM,0.8750000596046448,0.7352941036224365
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",4,Patchcore,0.8081448078155518,0.7407407164573669
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",4,PaDiM,0.9581447839736938,0.8611111044883728
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",4,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",4,CFA,0.8607843518257141,0.7799999713897705
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",4,STFPM,0.8423076868057251,0.6868686676025391
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",5,Patchcore,0.9255656003952026,0.8118811845779419
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",5,PaDiM,0.977450966835022,0.9178743958473206
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",5,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",5,CFA,0.819683313369751,0.7487179636955261
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",5,STFPM,0.8612744808197021,0.7669903039932251
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",6,Patchcore,0.9267722368240356,0.8615384697914124
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",6,PaDiM,0.9477375149726868,0.8516746163368225
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",6,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",6,CFA,0.8435143232345581,0.7872340679168701
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",6,STFPM,0.8398189544677734,0.7666666507720947
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",7,Patchcore,0.9095022678375244,0.7846890091896057
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",7,PaDiM,0.9590498208999634,0.8682926893234253
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",7,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",7,CFA,0.8404977917671204,0.8020304441452026
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",7,STFPM,0.7380467057228088,0.6612903475761414
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",8,Patchcore,0.9095776677131653,0.7870370149612427
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",8,PaDiM,0.9656863212585449,0.9009901285171509
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",8,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",8,CFA,0.8469080328941345,0.7897436022758484
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",8,STFPM,0.8516591191291809,0.7400000095367432
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",9,Patchcore,0.9257919192314148,0.8633880019187927
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",9,PaDiM,0.9736802577972412,0.89952152967453
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",9,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",9,CFA,0.8619155287742615,0.782608687877655
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",9,STFPM,0.7669305801391602,0.7111111283302307
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",10,Patchcore,0.9150829315185547,0.7900000214576721
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",10,PaDiM,0.9552035331726074,0.8799999952316284
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",10,DFM,0.9912518262863159,0.9353233575820923
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",10,CFA,0.8433635234832764,0.7692307829856873
md_public_all_defectives,Manufacturing_defects,public,"7_partially_erased,Building_partially_erased,Different_pressures,Star_partially_erased",10,STFPM,0.8720965385437012,0.7604166865348816
